RegionID,Neighborhood,State,City,Metro,County,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,BedroomCount,Location
273142,Carousel,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,290212.0,290441.0,290237.0,290541.0,290792.0,290173.0,289538.0,289022.0,290245.0,293432.0,298843.0,304258.0,307965.0,309508.0,309837.0,310269.0,310470.0,310357.0,310381.0,311488.0,314506.0,319303.0,326060.0,333590.0,339983.0,344719.0,348391.0,352595.0,357463.0,362059.0,366280.0,369982.0,374649.0,380187.0,386917.0,393806.0,400077.0,405903.0,411334.0,417059.0,422538.0,427314.0,429917.0,430612.0,430200.0,430730.0,431603.0,432423.0,429912.0,426531.0,3,"Carousel, San Bernardino"
816180,Oakwest,CA,Visalia,"Visalia, CA",Tulare County,309152.0,310733.0,312572.0,314263.0,315561.0,316786.0,317555.0,318060.0,318165.0,318827.0,319778.0,320796.0,323270.0,326396.0,330554.0,333348.0,334746.0,335111.0,334767.0,335443.0,336748.0,338990.0,341687.0,344976.0,348506.0,352215.0,355701.0,359189.0,362620.0,366222.0,370635.0,375408.0,379395.0,382049.0,384741.0,388203.0,392392.0,396307.0,399975.0,403358.0,406070.0,408568.0,409789.0,409382.0,407496.0,405308.0,403217.0,400796.0,397608.0,394826.0,3,"Oakwest, Visalia"
268042,Campus Commons,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,461851.0,461753.0,462208.0,462710.0,462571.0,462405.0,462318.0,462515.0,463695.0,465232.0,466675.0,467379.0,467805.0,470097.0,472916.0,476502.0,477747.0,477627.0,476532.0,475857.0,476340.0,478509.0,483099.0,488719.0,493000.0,496215.0,499405.0,504300.0,510633.0,516067.0,519176.0,519301.0,518260.0,518884.0,521583.0,526511.0,532382.0,538931.0,545904.0,552228.0,557523.0,561011.0,561197.0,557818.0,551682.0,545896.0,540733.0,536144.0,531589.0,526662.0,3,"Campus Commons, Sacramento"
417084,Pheasant Run,CA,Bakersfield,"Bakersfield, CA",Kern County,265796.0,266784.0,267560.0,268541.0,269600.0,270803.0,271652.0,272324.0,272839.0,273511.0,274297.0,275019.0,276551.0,278288.0,280700.0,282544.0,283718.0,284377.0,285246.0,286909.0,289348.0,292162.0,295400.0,298783.0,302237.0,305497.0,308427.0,310974.0,313563.0,316389.0,319747.0,323548.0,327204.0,330785.0,334182.0,337774.0,341708.0,345741.0,350061.0,354340.0,358195.0,361300.0,362759.0,362509.0,360882.0,359185.0,357733.0,356189.0,355002.0,354334.0,3,"Pheasant Run, Bakersfield"
417089,South San Lauren - Fruitvale,CA,Bakersfield,"Bakersfield, CA",Kern County,295896.0,297455.0,298937.0,300293.0,301273.0,302062.0,302527.0,303173.0,303728.0,304432.0,305338.0,306530.0,308246.0,309755.0,311402.0,312725.0,313767.0,314567.0,315399.0,317138.0,320489.0,325392.0,331088.0,336480.0,341052.0,344941.0,348144.0,351184.0,354345.0,357796.0,361585.0,365755.0,369700.0,373386.0,376818.0,380488.0,384990.0,389965.0,395436.0,400693.0,405066.0,408294.0,409561.0,409050.0,406652.0,403950.0,401614.0,399694.0,398233.0,397869.0,3,"South San Lauren - Fruitvale, Bakersfield"
417093,Madison Grove,CA,Bakersfield,"Bakersfield, CA",Kern County,303675.0,304900.0,305957.0,307016.0,308063.0,308979.0,309517.0,309947.0,310448.0,311189.0,312156.0,313329.0,315412.0,317480.0,319682.0,321132.0,322169.0,323021.0,323868.0,325510.0,328214.0,331882.0,336077.0,340093.0,344006.0,347707.0,351119.0,354294.0,357424.0,360762.0,364066.0,367585.0,370981.0,374324.0,377650.0,381163.0,385687.0,390806.0,396386.0,401582.0,405867.0,409170.0,410595.0,409908.0,407649.0,405379.0,403738.0,402081.0,400677.0,399811.0,3,"Madison Grove, Bakersfield"
762466,Monta Loma,CA,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1801007.0,1771854.0,1738584.0,1712323.0,1694441.0,1678525.0,1664832.0,1653560.0,1647523.0,1641777.0,1638263.0,1638291.0,1642945.0,1651692.0,1664083.0,1673400.0,1673531.0,1664676.0,1658857.0,1661776.0,1675138.0,1689060.0,1708856.0,1727965.0,1742455.0,1749208.0,1752529.0,1762710.0,1775714.0,1788680.0,1796194.0,1797905.0,1795068.0,1797028.0,1808010.0,1833404.0,1868903.0,1910629.0,1954112.0,1991158.0,2015043.0,2020350.0,2013104.0,2000648.0,1984871.0,1971167.0,1959819.0,1951653.0,1927667.0,1890864.0,3,"Monta Loma, Mountain View"
816651,Laguna Lake,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,555295.0,559146.0,563053.0,565947.0,567685.0,569514.0,570891.0,572187.0,571292.0,570323.0,570281.0,571754.0,579707.0,591426.0,606739.0,618171.0,623976.0,626640.0,627010.0,626100.0,623378.0,619862.0,618534.0,619466.0,622200.0,626851.0,632408.0,639683.0,647630.0,655117.0,662313.0,668389.0,674672.0,681054.0,689724.0,699493.0,708320.0,715140.0,720657.0,725465.0,728484.0,728776.0,724193.0,716150.0,706255.0,697714.0,690433.0,683002.0,681614.0,681282.0,3,"Laguna Lake, Elk Grove"
761972,South Campus,CA,Chico,"Chico, CA",Butte County,261840.0,266346.0,271504.0,276358.0,279594.0,281956.0,283500.0,285144.0,287020.0,289212.0,291173.0,291566.0,291811.0,292664.0,294790.0,296167.0,295551.0,294581.0,295556.0,298470.0,301945.0,305224.0,309236.0,314189.0,318541.0,321804.0,324405.0,327093.0,330825.0,334488.0,340323.0,347374.0,354598.0,359814.0,363838.0,367533.0,371224.0,374577.0,378586.0,382308.0,385904.0,387989.0,387844.0,385726.0,382871.0,381282.0,379969.0,378640.0,376856.0,374344.0,3,"South Campus, Chico"
763075,Park West,CA,Culver City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1323581.0,1308121.0,1288732.0,1270551.0,1257416.0,1244738.0,1242072.0,1250944.0,1267509.0,1285430.0,1298799.0,1310584.0,1318772.0,1321843.0,1324565.0,1323328.0,1316797.0,1300709.0,1291634.0,1298990.0,1323820.0,1347152.0,1367265.0,1381499.0,1389710.0,1392218.0,1390216.0,1395747.0,1405669.0,1420800.0,1435443.0,1447783.0,1457930.0,1472302.0,1490175.0,1513645.0,1539778.0,1569448.0,1595750.0,1614114.0,1626572.0,1628258.0,1626971.0,1621290.0,1614540.0,1607244.0,1603572.0,1602376.0,1586539.0,1559924.0,3,"Park West, Culver City"
268397,Patten,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,581790.0,578188.0,575053.0,571554.0,571280.0,573102.0,576735.0,580835.0,582236.0,583016.0,583432.0,584735.0,588065.0,592251.0,596894.0,600407.0,601196.0,600075.0,601997.0,609394.0,622304.0,635571.0,648130.0,658041.0,666506.0,675540.0,686458.0,698073.0,710340.0,722738.0,733202.0,736060.0,732129.0,727378.0,725674.0,726221.0,730164.0,738202.0,750601.0,759508.0,763984.0,762510.0,755203.0,743334.0,730592.0,721640.0,715591.0,710426.0,703237.0,696922.0,3,"Patten, Oakland"
763980,Natoma Station,CA,Folsom,"Sacramento-Roseville-Folsom, CA",Sacramento County,483521.0,484451.0,485605.0,487214.0,488875.0,490654.0,491832.0,492215.0,492614.0,493238.0,495181.0,496796.0,500312.0,504843.0,510902.0,515913.0,518778.0,520284.0,521297.0,521426.0,520976.0,520413.0,522354.0,526372.0,531140.0,536155.0,541356.0,547044.0,552688.0,558225.0,564016.0,569599.0,574160.0,577988.0,582148.0,586748.0,592967.0,599810.0,607406.0,613433.0,617316.0,618488.0,616668.0,612889.0,608180.0,603497.0,598681.0,593469.0,589358.0,585028.0,3,"Natoma Station, Folsom"
115240,Gardenland,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,276955.0,278593.0,280302.0,281296.0,282447.0,283678.0,285203.0,286414.0,287111.0,287858.0,289055.0,290551.0,291889.0,292928.0,293777.0,295626.0,297104.0,298435.0,299293.0,301120.0,304288.0,308434.0,313758.0,319801.0,326514.0,333061.0,339160.0,344671.0,349976.0,355002.0,358304.0,359016.0,358300.0,357414.0,358015.0,359938.0,365976.0,375007.0,385155.0,393014.0,397722.0,400004.0,399579.0,397317.0,393510.0,389745.0,385831.0,382931.0,378532.0,375444.0,3,"Gardenland, Sacramento"
343241,Rolling Hills Ranch,CA,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,674595.0,678884.0,684047.0,687456.0,688313.0,689633.0,691937.0,695710.0,697928.0,699719.0,702103.0,706880.0,712876.0,718352.0,724138.0,729718.0,733353.0,732080.0,727571.0,724000.0,725073.0,730378.0,738538.0,747718.0,757128.0,765863.0,774068.0,782316.0,791324.0,801446.0,812011.0,820632.0,826586.0,831220.0,837578.0,845275.0,856148.0,869028.0,884648.0,897089.0,905455.0,908794.0,907042.0,898685.0,885539.0,872895.0,863700.0,856063.0,852006.0,849139.0,3,"Rolling Hills Ranch, Chula Vista"
268585,West Floral Park,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,806975.0,799873.0,791594.0,786587.0,784720.0,783615.0,783519.0,785244.0,789486.0,795919.0,802232.0,808464.0,813765.0,819664.0,825230.0,830190.0,831707.0,830858.0,831527.0,836021.0,844949.0,855116.0,865640.0,875356.0,881427.0,885066.0,886460.0,889903.0,895626.0,902731.0,908788.0,914132.0,918840.0,926300.0,935674.0,949239.0,966087.0,985161.0,1005192.0,1022382.0,1036187.0,1044252.0,1046334.0,1042900.0,1036908.0,1033371.0,1033154.0,1033530.0,1031211.0,1025279.0,3,"West Floral Park, Santa Ana"
275579,Olde Stockdale,CA,Bakersfield,"Bakersfield, CA",Kern County,412712.0,413139.0,414994.0,418078.0,421259.0,424154.0,424879.0,425485.0,425888.0,427608.0,428563.0,429468.0,430551.0,431561.0,432662.0,432705.0,431600.0,430377.0,429342.0,430476.0,434053.0,440361.0,448191.0,455645.0,460637.0,464259.0,467629.0,472786.0,479439.0,486251.0,493487.0,499628.0,505885.0,512211.0,518837.0,524906.0,530955.0,537839.0,545974.0,553692.0,560431.0,564480.0,565573.0,563164.0,558340.0,553927.0,550751.0,548413.0,545056.0,540427.0,3,"Olde Stockdale, Bakersfield"
268288,Meredith Parkwood,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,641993.0,637424.0,632907.0,632122.0,633773.0,634753.0,635381.0,637187.0,641535.0,647008.0,652401.0,657153.0,659968.0,662063.0,663860.0,666062.0,666490.0,663505.0,662451.0,665386.0,674027.0,684164.0,695414.0,707398.0,717495.0,724649.0,728977.0,735529.0,744675.0,754721.0,761372.0,765286.0,768517.0,775644.0,784573.0,795490.0,810103.0,828587.0,849455.0,866007.0,876955.0,881298.0,880476.0,877495.0,873654.0,870759.0,867635.0,862581.0,852706.0,843727.0,3,"Meredith Parkwood, Santa Ana"
417494,Ingleside Terrace,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1641284.0,1628719.0,1616474.0,1610126.0,1606550.0,1607446.0,1611132.0,1620712.0,1631011.0,1640095.0,1648554.0,1656487.0,1666430.0,1679283.0,1698187.0,1712755.0,1718863.0,1711712.0,1707878.0,1715095.0,1731665.0,1743859.0,1751308.0,1753340.0,1755425.0,1759071.0,1769959.0,1789572.0,1816558.0,1850167.0,1879568.0,1899162.0,1905861.0,1913349.0,1927830.0,1946467.0,1968706.0,1991549.0,2016643.0,2032061.0,2038894.0,2032623.0,2016850.0,1989279.0,1957528.0,1934916.0,1920223.0,1909703.0,1901685.0,1894377.0,3,"Ingleside Terrace, San Francisco"
764099,Gold Coast,CA,Alameda,"San Francisco-Oakland-Berkeley, CA",Alameda County,1189249.0,1176171.0,1161379.0,1148156.0,1140543.0,1138442.0,1136739.0,1139212.0,1139937.0,1141741.0,1143220.0,1144478.0,1146893.0,1151913.0,1161198.0,1174109.0,1177158.0,1174696.0,1176250.0,1192840.0,1221090.0,1247498.0,1273242.0,1293885.0,1313706.0,1331570.0,1352704.0,1376148.0,1401339.0,1421570.0,1437527.0,1443692.0,1446753.0,1448815.0,1455579.0,1467261.0,1485033.0,1510231.0,1540954.0,1567400.0,1582947.0,1584358.0,1571215.0,1547152.0,1516994.0,1493493.0,1476535.0,1463677.0,1453299.0,1444859.0,3,"Gold Coast, Alameda"
268532,Tuxedo,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,658240.0,649098.0,641479.0,636782.0,633809.0,631290.0,630267.0,631275.0,631653.0,631087.0,629958.0,628559.0,628522.0,629781.0,633858.0,637830.0,637955.0,635111.0,635477.0,641085.0,651834.0,662821.0,674936.0,686179.0,695903.0,705872.0,716453.0,728137.0,738652.0,747417.0,754751.0,758194.0,758574.0,757294.0,757530.0,756999.0,760656.0,769155.0,784374.0,798589.0,808718.0,813309.0,808205.0,795870.0,779725.0,767342.0,757852.0,749385.0,739755.0,732374.0,3,"Tuxedo, Oakland"
738001,Diamond Oaks,CA,Roseville,"Sacramento-Roseville-Folsom, CA",Placer County,445878.0,449826.0,454793.0,458987.0,461904.0,463881.0,465072.0,465944.0,466601.0,467792.0,469297.0,471010.0,473303.0,475975.0,478919.0,481274.0,482404.0,482202.0,481803.0,482662.0,485782.0,490935.0,498165.0,506261.0,514180.0,521248.0,527878.0,534264.0,540834.0,547740.0,554148.0,558377.0,560364.0,561667.0,564108.0,568412.0,574706.0,582851.0,591342.0,599058.0,604612.0,607200.0,605633.0,600586.0,593511.0,586938.0,581518.0,577247.0,574021.0,571646.0,3,"Diamond Oaks, Roseville"
738015,Cirby Ranch,CA,Roseville,"Sacramento-Roseville-Folsom, CA",Placer County,463072.0,466543.0,470670.0,475192.0,479368.0,483101.0,484725.0,485639.0,485808.0,486979.0,488253.0,489900.0,491698.0,494078.0,496827.0,498906.0,499189.0,498046.0,497157.0,497661.0,500310.0,504802.0,511166.0,518321.0,524646.0,529716.0,533786.0,538280.0,543668.0,550016.0,555990.0,559107.0,559568.0,559477.0,561368.0,565182.0,570581.0,577147.0,584005.0,589534.0,593367.0,594812.0,593378.0,589067.0,583220.0,578140.0,573872.0,570182.0,567774.0,566574.0,3,"Cirby Ranch, Roseville"
763788,Alta Heights,CA,Napa,"Napa, CA",Napa County,853563.0,855750.0,860167.0,864799.0,868220.0,871289.0,873329.0,877120.0,880838.0,885208.0,888539.0,889441.0,887706.0,887162.0,887149.0,886863.0,881591.0,875659.0,872696.0,879583.0,895477.0,917664.0,940423.0,959832.0,974800.0,987759.0,1003986.0,1023240.0,1044412.0,1060700.0,1070636.0,1069813.0,1065699.0,1062278.0,1062418.0,1065160.0,1074626.0,1093667.0,1120194.0,1142948.0,1161939.0,1169515.0,1166977.0,1152960.0,1135863.0,1125529.0,1121442.0,1117892.0,1106720.0,1098157.0,3,"Alta Heights, Napa"
775705,Laguna Altura,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1129567.0,1121208.0,1111368.0,1106660.0,1104195.0,1102776.0,1100353.0,1096826.0,1094684.0,1095209.0,1097309.0,1099351.0,1099435.0,1100225.0,1101675.0,1103472.0,1103823.0,1101620.0,1097059.0,1092046.0,1091326.0,1094160.0,1103691.0,1115084.0,1126694.0,1134150.0,1140589.0,1149844.0,1162476.0,1176453.0,1192484.0,1210143.0,1229254.0,1248675.0,1266861.0,1285033.0,1306293.0,1331511.0,1361871.0,1392067.0,1418535.0,1434130.0,1435751.0,1424960.0,1409563.0,1397777.0,1391407.0,1385415.0,1378859.0,1370401.0,3,"Laguna Altura, Irvine"
763071,Sunkist Park,CA,Culver City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1196804.0,1187287.0,1173298.0,1159816.0,1151062.0,1143469.0,1144417.0,1153540.0,1170103.0,1187019.0,1199805.0,1210236.0,1215717.0,1219735.0,1224837.0,1229272.0,1227289.0,1216110.0,1208596.0,1212464.0,1229059.0,1246135.0,1260928.0,1272744.0,1279954.0,1284378.0,1284735.0,1291201.0,1301718.0,1313748.0,1320758.0,1321056.0,1318376.0,1320129.0,1326690.0,1339565.0,1358426.0,1384563.0,1413932.0,1435895.0,1453514.0,1459694.0,1460500.0,1451774.0,1440185.0,1430176.0,1425771.0,1423540.0,1412329.0,1392911.0,3,"Sunkist Park, Culver City"
403196,Portola Springs,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,824476.0,823970.0,820641.0,818135.0,815671.0,812532.0,807911.0,803648.0,801604.0,801842.0,802983.0,805083.0,807211.0,809758.0,811603.0,813060.0,812440.0,810100.0,806966.0,804949.0,804877.0,805882.0,809384.0,814016.0,820030.0,826357.0,833014.0,842372.0,855269.0,870812.0,888322.0,905667.0,923845.0,942026.0,961937.0,984018.0,1009668.0,1040224.0,1074760.0,1106936.0,1132063.0,1146772.0,1150361.0,1145227.0,1134717.0,1127173.0,1123577.0,1121225.0,1118477.0,1112677.0,3,"Portola Springs, Irvine"
417525,Clarendon Heights,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1996815.0,1976648.0,1958798.0,1953712.0,1955596.0,1960784.0,1963744.0,1970146.0,1974228.0,1980907.0,1985691.0,1989302.0,1991953.0,1993865.0,2001627.0,2009285.0,2010006.0,1999229.0,1987467.0,1986123.0,1992528.0,1997700.0,2002363.0,2002042.0,1995553.0,1985710.0,1983359.0,1994497.0,2016861.0,2041780.0,2057213.0,2059476.0,2054503.0,2052104.0,2059279.0,2070012.0,2095355.0,2128557.0,2168483.0,2193395.0,2202044.0,2188927.0,2158755.0,2111992.0,2058518.0,2013541.0,1981203.0,1956831.0,1926845.0,1896307.0,3,"Clarendon Heights, San Francisco"
273145,Carvedale,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,266320.0,267178.0,268086.0,269344.0,270370.0,270442.0,269947.0,270114.0,271642.0,275285.0,280691.0,286450.0,289606.0,289982.0,288107.0,287147.0,286574.0,286628.0,286761.0,287730.0,290955.0,296228.0,302984.0,310331.0,316215.0,320719.0,323593.0,326562.0,329466.0,332271.0,334636.0,336260.0,338680.0,342468.0,348135.0,354527.0,361419.0,368480.0,375239.0,381606.0,387369.0,392099.0,394661.0,395112.0,395013.0,396039.0,397562.0,398526.0,396201.0,392075.0,3,"Carvedale, San Bernardino"
273041,Bristol-Warner,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,551836.0,547241.0,541515.0,539069.0,538849.0,540100.0,540900.0,542269.0,544143.0,547313.0,551166.0,555415.0,558090.0,559184.0,559067.0,559735.0,560190.0,559611.0,559062.0,560229.0,563883.0,568875.0,574522.0,580248.0,584202.0,586560.0,586727.0,587711.0,589291.0,592079.0,593395.0,591413.0,587522.0,586272.0,588781.0,593444.0,604548.0,621617.0,643357.0,659712.0,669269.0,674070.0,675750.0,676403.0,676640.0,676268.0,675521.0,672485.0,670487.0,669826.0,3,"Bristol-Warner, Santa Ana"
417008,Hidden Valley,CA,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,1038159.0,1036606.0,1036887.0,1038421.0,1043231.0,1046751.0,1047620.0,1049832.0,1050334.0,1052957.0,1049927.0,1047021.0,1042645.0,1042360.0,1045869.0,1054097.0,1059485.0,1058528.0,1058049.0,1065328.0,1084693.0,1108444.0,1133213.0,1154745.0,1174230.0,1192398.0,1213297.0,1237843.0,1267620.0,1298926.0,1318753.0,1324483.0,1321562.0,1327951.0,1348678.0,1374360.0,1413536.0,1461053.0,1520819.0,1574897.0,1617404.0,1643642.0,1649618.0,1641407.0,1624913.0,1610750.0,1601274.0,1591870.0,1565915.0,1549282.0,3,"Hidden Valley, Santa Barbara"
416988,Lauriedale,CA,San Mateo,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1540408.0,1516908.0,1490560.0,1468846.0,1455157.0,1443938.0,1436482.0,1434747.0,1441668.0,1444978.0,1448816.0,1450443.0,1458147.0,1465783.0,1474438.0,1480669.0,1476932.0,1480521.0,1495424.0,1526230.0,1553918.0,1573698.0,1592614.0,1608040.0,1622763.0,1637127.0,1656567.0,1685923.0,1719472.0,1750116.0,1765169.0,1764783.0,1756711.0,1754566.0,1760572.0,1777648.0,1808571.0,1852289.0,1901959.0,1936313.0,1951439.0,1942128.0,1919357.0,1890042.0,1862689.0,1841258.0,1821567.0,1800768.0,1766177.0,1757332.0,3,"Lauriedale, San Mateo"
268312,Mission Valley West,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,539274.0,543357.0,547913.0,549701.0,549170.0,549412.0,549075.0,549675.0,549524.0,550452.0,552307.0,554892.0,557635.0,559970.0,562278.0,564486.0,565226.0,565567.0,566687.0,570211.0,576004.0,582441.0,590089.0,597783.0,603874.0,608585.0,612634.0,620043.0,629800.0,641344.0,649871.0,656472.0,659923.0,664441.0,670034.0,678969.0,691932.0,708053.0,725160.0,740677.0,753338.0,763055.0,767723.0,767086.0,763065.0,759218.0,756534.0,753438.0,747976.0,743214.0,3,"Mission Valley West, San Diego"
623382,Mission District,CA,San Marino,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1601717.0,1576222.0,1539997.0,1513285.0,1495852.0,1486036.0,1485467.0,1492220.0,1506735.0,1522179.0,1534704.0,1545590.0,1550942.0,1554980.0,1556789.0,1556449.0,1547664.0,1533556.0,1528936.0,1540565.0,1566555.0,1593451.0,1620420.0,1638445.0,1639187.0,1626895.0,1605008.0,1593039.0,1591004.0,1601713.0,1619603.0,1634043.0,1646941.0,1659946.0,1676749.0,1696442.0,1717189.0,1742044.0,1766945.0,1790714.0,1811254.0,1825526.0,1836009.0,1839788.0,1841662.0,1832777.0,1817081.0,1795635.0,1788512.0,1775487.0,3,"Mission District, San Marino"
762274,Rose Park,CA,Oxnard,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,401196.0,402335.0,403756.0,404808.0,405472.0,405981.0,407020.0,407800.0,409067.0,410796.0,413992.0,417527.0,421106.0,424526.0,428060.0,430334.0,431155.0,430829.0,431085.0,432908.0,436294.0,440916.0,446447.0,452553.0,459239.0,466101.0,471635.0,475721.0,478916.0,482551.0,485009.0,484234.0,481527.0,479647.0,479924.0,479997.0,484891.0,494671.0,509349.0,521087.0,528991.0,532771.0,532877.0,530933.0,528772.0,526835.0,524198.0,521326.0,522027.0,524683.0,3,"Rose Park, Oxnard"
118379,Sunnyslope,CA,Jurupa Valley,"Riverside-San Bernardino-Ontario, CA",Riverside County,377959.0,378989.0,379543.0,379519.0,379181.0,379289.0,380806.0,383215.0,386288.0,388935.0,391823.0,394175.0,396232.0,398160.0,400611.0,402694.0,403830.0,403809.0,404278.0,406088.0,409720.0,414567.0,420328.0,426705.0,432446.0,437312.0,441486.0,446572.0,452414.0,458703.0,464758.0,469973.0,473692.0,476650.0,479942.0,484466.0,491748.0,501339.0,513337.0,525211.0,535662.0,543342.0,547618.0,548547.0,547275.0,544821.0,542187.0,538733.0,535731.0,533601.0,3,"Sunnyslope, Jurupa Valley"
273100,Caballo Hills,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,836812.0,841646.0,850135.0,855594.0,859656.0,863827.0,869289.0,875849.0,880213.0,884019.0,887461.0,891371.0,892628.0,893532.0,895762.0,899528.0,899474.0,896963.0,891767.0,888827.0,888479.0,894174.0,906758.0,921770.0,936135.0,948636.0,961979.0,978393.0,996512.0,1013395.0,1030434.0,1042610.0,1053956.0,1061884.0,1071081.0,1079788.0,1088022.0,1097049.0,1108420.0,1117901.0,1122863.0,1118364.0,1105982.0,1087434.0,1066629.0,1051187.0,1040193.0,1031151.0,1027237.0,1026697.0,3,"Caballo Hills, Oakland"
417005,East San Roque,CA,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,1144986.0,1142308.0,1140463.0,1139578.0,1140250.0,1141035.0,1139511.0,1139612.0,1138288.0,1138489.0,1136061.0,1133193.0,1128351.0,1124284.0,1124178.0,1129687.0,1132187.0,1130798.0,1129468.0,1138618.0,1156145.0,1179198.0,1201875.0,1222906.0,1242039.0,1262663.0,1285450.0,1311462.0,1340263.0,1369694.0,1388587.0,1396084.0,1398445.0,1408703.0,1432325.0,1462782.0,1510580.0,1568184.0,1635060.0,1695878.0,1748675.0,1788073.0,1807963.0,1804273.0,1789556.0,1772453.0,1763549.0,1753004.0,1730910.0,1706365.0,3,"East San Roque, Santa Barbara"
116334,Loyola,CA,Los Altos,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3010926.0,2959552.0,2898620.0,2853767.0,2823455.0,2806539.0,2800018.0,2809612.0,2823245.0,2836502.0,2837513.0,2831566.0,2825753.0,2832617.0,2850462.0,2858450.0,2841582.0,2802440.0,2773574.0,2774867.0,2812639.0,2856670.0,2904164.0,2942230.0,2962744.0,2962961.0,2952763.0,2962147.0,2994089.0,3048087.0,3110355.0,3164388.0,3203643.0,3240392.0,3293465.0,3365791.0,3466695.0,3577425.0,3694105.0,3778230.0,3829094.0,3829261.0,3798615.0,3739715.0,3678944.0,3630967.0,3614348.0,3610343.0,3599272.0,3558589.0,3,"Loyola, Los Altos"
115591,Hidden Meadows,CA,Escondido,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,695822.0,694089.0,693407.0,693310.0,693069.0,692715.0,692683.0,693336.0,694232.0,695285.0,697809.0,701196.0,705604.0,710253.0,715780.0,720762.0,723274.0,723047.0,721960.0,723060.0,727352.0,733936.0,742988.0,752834.0,762786.0,771844.0,780866.0,790573.0,802140.0,814513.0,826223.0,833397.0,836435.0,838254.0,842559.0,850617.0,865559.0,886361.0,911309.0,933062.0,948493.0,956373.0,954470.0,945511.0,931561.0,920259.0,911817.0,904472.0,897215.0,890719.0,3,"Hidden Meadows, Escondido"
258802,Green River,CA,Corona,"Riverside-San Bernardino-Ontario, CA",Riverside County,561214.0,561068.0,561317.0,561729.0,561459.0,562079.0,563332.0,564768.0,565707.0,566305.0,567548.0,568961.0,570840.0,572229.0,574273.0,575897.0,576933.0,577084.0,577817.0,580441.0,584567.0,589701.0,595783.0,602622.0,609551.0,615653.0,621327.0,626633.0,632269.0,637951.0,644241.0,650567.0,656242.0,661132.0,666417.0,673137.0,681001.0,689131.0,697936.0,707212.0,715446.0,720945.0,722204.0,719512.0,713877.0,707568.0,701158.0,694888.0,691973.0,690608.0,3,"Green River, Corona"
116638,Mission Beach,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1400774.0,1405043.0,1414039.0,1425704.0,1439405.0,1449382.0,1452451.0,1449502.0,1442980.0,1435286.0,1431863.0,1431188.0,1433065.0,1435479.0,1439148.0,1445452.0,1448737.0,1443103.0,1432045.0,1424955.0,1431191.0,1443582.0,1460005.0,1473888.0,1487376.0,1497114.0,1508863.0,1530129.0,1567433.0,1607058.0,1643140.0,1663722.0,1679743.0,1700485.0,1731175.0,1773117.0,1807773.0,1844130.0,1883249.0,1924930.0,1958196.0,1971560.0,1960513.0,1927513.0,1881497.0,1852070.0,1839119.0,1834737.0,1836274.0,1844509.0,3,"Mission Beach, San Diego"
